edge_id,primary_output,rule,task_type,all_outputs,inputs,implicit_inputs,order_only_inputs,validations,command,description,depfile,source_features,topo,observed_time_ms,observed_time_output,manifest,line_no
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:735:82,src/CMakeFiles/Catch2.dir/catch2/internal/catch_lazy_expr.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/internal/catch_lazy_expr.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_lazy_expr.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/internal/catch_lazy_expr.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/internal/catch_lazy_expr.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/internal/catch_lazy_expr.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_lazy_expr.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/internal/catch_lazy_expr.cpp.o,src/CMakeFiles/Catch2.dir/catch2/internal/catch_lazy_expr.cpp.o.d,"{""file_size"": 913, ""loc"": 29, ""non_empty_loc"": 22, ""function_count"": 1, ""avg_function_length"": 6.0, ""max_function_length"": 6, ""include_count"": 2, ""template_count"": 0, ""class_count"": 0, ""max_nesting_depth"": 4, ""branch_keyword_count"": 3, ""max_cyclomatic_proxy"": 4}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,735
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:744:83,src/CMakeFiles/Catch2.dir/catch2/internal/catch_leak_detector.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/internal/catch_leak_detector.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_leak_detector.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/internal/catch_leak_detector.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/internal/catch_leak_detector.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/internal/catch_leak_detector.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_leak_detector.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/internal/catch_leak_detector.cpp.o,src/CMakeFiles/Catch2.dir/catch2/internal/catch_leak_detector.cpp.o.d,"{""file_size"": 1152, ""loc"": 38, ""non_empty_loc"": 28, ""function_count"": 2, ""avg_function_length"": 6.5, ""max_function_length"": 10, ""include_count"": 4, ""template_count"": 0, ""class_count"": 0, ""max_nesting_depth"": 2, ""branch_keyword_count"": 0, ""max_cyclomatic_proxy"": 1}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,744
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:753:84,src/CMakeFiles/Catch2.dir/catch2/internal/catch_list.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/internal/catch_list.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_list.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/internal/catch_list.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/internal/catch_list.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/internal/catch_list.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_list.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/internal/catch_list.cpp.o,src/CMakeFiles/Catch2.dir/catch2/internal/catch_list.cpp.o.d,"{""file_size"": 4244, ""loc"": 120, ""non_empty_loc"": 99, ""function_count"": 18, ""avg_function_length"": 7.5, ""max_function_length"": 21, ""include_count"": 10, ""template_count"": 0, ""class_count"": 0, ""max_nesting_depth"": 5, ""branch_keyword_count"": 12, ""max_cyclomatic_proxy"": 13}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,753
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:762:85,src/CMakeFiles/Catch2.dir/catch2/internal/catch_message_info.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/internal/catch_message_info.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_message_info.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/internal/catch_message_info.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/internal/catch_message_info.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/internal/catch_message_info.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_message_info.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/internal/catch_message_info.cpp.o,src/CMakeFiles/Catch2.dir/catch2/internal/catch_message_info.cpp.o.d,"{""file_size"": 1023, ""loc"": 30, ""non_empty_loc"": 23, ""function_count"": 1, ""avg_function_length"": 1.0, ""max_function_length"": 1, ""include_count"": 2, ""template_count"": 0, ""class_count"": 0, ""max_nesting_depth"": 2, ""branch_keyword_count"": 0, ""max_cyclomatic_proxy"": 1}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,762
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:771:86,src/CMakeFiles/Catch2.dir/catch2/internal/catch_output_redirect.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/internal/catch_output_redirect.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_output_redirect.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/internal/catch_output_redirect.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/internal/catch_output_redirect.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/internal/catch_output_redirect.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_output_redirect.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/internal/catch_output_redirect.cpp.o,src/CMakeFiles/Catch2.dir/catch2/internal/catch_output_redirect.cpp.o.d,"{""file_size"": 12020, ""loc"": 339, ""non_empty_loc"": 297, ""function_count"": 31, ""avg_function_length"": 6.032, ""max_function_length"": 20, ""include_count"": 12, ""template_count"": 0, ""class_count"": 5, ""max_nesting_depth"": 6, ""branch_keyword_count"": 23, ""max_cyclomatic_proxy"": 24}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,771
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:780:87,src/CMakeFiles/Catch2.dir/catch2/internal/catch_parse_numbers.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/internal/catch_parse_numbers.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_parse_numbers.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/internal/catch_parse_numbers.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/internal/catch_parse_numbers.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/internal/catch_parse_numbers.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_parse_numbers.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/internal/catch_parse_numbers.cpp.o,src/CMakeFiles/Catch2.dir/catch2/internal/catch_parse_numbers.cpp.o.d,"{""file_size"": 1771, ""loc"": 52, ""non_empty_loc"": 43, ""function_count"": 6, ""avg_function_length"": 8.0, ""max_function_length"": 33, ""include_count"": 5, ""template_count"": 0, ""class_count"": 0, ""max_nesting_depth"": 5, ""branch_keyword_count"": 3, ""max_cyclomatic_proxy"": 4}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,780
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:789:88,src/CMakeFiles/Catch2.dir/catch2/internal/catch_polyfills.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/internal/catch_polyfills.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_polyfills.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/internal/catch_polyfills.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/internal/catch_polyfills.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/internal/catch_polyfills.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_polyfills.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/internal/catch_polyfills.cpp.o,src/CMakeFiles/Catch2.dir/catch2/internal/catch_polyfills.cpp.o.d,"{""file_size"": 1168, ""loc"": 42, ""non_empty_loc"": 34, ""function_count"": 8, ""avg_function_length"": 2.0, ""max_function_length"": 3, ""include_count"": 4, ""template_count"": 0, ""class_count"": 0, ""max_nesting_depth"": 2, ""branch_keyword_count"": 2, ""max_cyclomatic_proxy"": 3}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,789
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:798:89,src/CMakeFiles/Catch2.dir/catch2/internal/catch_random_number_generator.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/internal/catch_random_number_generator.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_random_number_generator.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/internal/catch_random_number_generator.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/internal/catch_random_number_generator.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/internal/catch_random_number_generator.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_random_number_generator.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/internal/catch_random_number_generator.cpp.o,src/CMakeFiles/Catch2.dir/catch2/internal/catch_random_number_generator.cpp.o.d,"{""file_size"": 2172, ""loc"": 78, ""non_empty_loc"": 61, ""function_count"": 5, ""avg_function_length"": 6.2, ""max_function_length"": 10, ""include_count"": 1, ""template_count"": 0, ""class_count"": 0, ""max_nesting_depth"": 3, ""branch_keyword_count"": 4, ""max_cyclomatic_proxy"": 5}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,798
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:807:90,src/CMakeFiles/Catch2.dir/catch2/internal/catch_random_seed_generation.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/internal/catch_random_seed_generation.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_random_seed_generation.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/internal/catch_random_seed_generation.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/internal/catch_random_seed_generation.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/internal/catch_random_seed_generation.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_random_seed_generation.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/internal/catch_random_seed_generation.cpp.o,src/CMakeFiles/Catch2.dir/catch2/internal/catch_random_seed_generation.cpp.o.d,"{""file_size"": 955, ""loc"": 35, ""non_empty_loc"": 25, ""function_count"": 2, ""avg_function_length"": 14.0, ""max_function_length"": 15, ""include_count"": 5, ""template_count"": 0, ""class_count"": 0, ""max_nesting_depth"": 4, ""branch_keyword_count"": 3, ""max_cyclomatic_proxy"": 4}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,807
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:816:91,src/CMakeFiles/Catch2.dir/catch2/internal/catch_reporter_registry.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/internal/catch_reporter_registry.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_reporter_registry.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/internal/catch_reporter_registry.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/internal/catch_reporter_registry.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/internal/catch_reporter_registry.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_reporter_registry.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/internal/catch_reporter_registry.cpp.o,src/CMakeFiles/Catch2.dir/catch2/internal/catch_reporter_registry.cpp.o.d,"{""file_size"": 3904, ""loc"": 91, ""non_empty_loc"": 81, ""function_count"": 6, ""avg_function_length"": 7.5, ""max_function_length"": 22, ""include_count"": 14, ""template_count"": 0, ""class_count"": 1, ""max_nesting_depth"": 2, ""branch_keyword_count"": 1, ""max_cyclomatic_proxy"": 2}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,816
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:825:92,src/CMakeFiles/Catch2.dir/catch2/internal/catch_reporter_spec_parser.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/internal/catch_reporter_spec_parser.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_reporter_spec_parser.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/internal/catch_reporter_spec_parser.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/internal/catch_reporter_spec_parser.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/internal/catch_reporter_spec_parser.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_reporter_spec_parser.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/internal/catch_reporter_spec_parser.cpp.o,src/CMakeFiles/Catch2.dir/catch2/internal/catch_reporter_spec_parser.cpp.o.d,"{""file_size"": 6265, ""loc"": 173, ""non_empty_loc"": 143, ""function_count"": 23, ""avg_function_length"": 9.217, ""max_function_length"": 56, ""include_count"": 4, ""template_count"": 0, ""class_count"": 1, ""max_nesting_depth"": 6, ""branch_keyword_count"": 20, ""max_cyclomatic_proxy"": 21}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,825
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:834:93,src/CMakeFiles/Catch2.dir/catch2/internal/catch_reusable_string_stream.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/internal/catch_reusable_string_stream.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_reusable_string_stream.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/internal/catch_reusable_string_stream.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/internal/catch_reusable_string_stream.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/internal/catch_reusable_string_stream.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_reusable_string_stream.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/internal/catch_reusable_string_stream.cpp.o,src/CMakeFiles/Catch2.dir/catch2/internal/catch_reusable_string_stream.cpp.o.d,"{""file_size"": 2434, ""loc"": 70, ""non_empty_loc"": 56, ""function_count"": 6, ""avg_function_length"": 4.5, ""max_function_length"": 8, ""include_count"": 8, ""template_count"": 0, ""class_count"": 1, ""max_nesting_depth"": 5, ""branch_keyword_count"": 1, ""max_cyclomatic_proxy"": 2}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,834
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:843:94,src/CMakeFiles/Catch2.dir/catch2/internal/catch_run_context.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/internal/catch_run_context.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_run_context.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/internal/catch_run_context.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/internal/catch_run_context.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/internal/catch_run_context.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_run_context.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/internal/catch_run_context.cpp.o,src/CMakeFiles/Catch2.dir/catch2/internal/catch_run_context.cpp.o.d,"{""file_size"": 41793, ""loc"": 964, ""non_empty_loc"": 836, ""function_count"": 88, ""avg_function_length"": 9.932, ""max_function_length"": 93, ""include_count"": 23, ""template_count"": 0, ""class_count"": 2, ""max_nesting_depth"": 8, ""branch_keyword_count"": 41, ""max_cyclomatic_proxy"": 42}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,843
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:852:95,src/CMakeFiles/Catch2.dir/catch2/internal/catch_section.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/internal/catch_section.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_section.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/internal/catch_section.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/internal/catch_section.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/internal/catch_section.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_section.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/internal/catch_section.cpp.o,src/CMakeFiles/Catch2.dir/catch2/internal/catch_section.cpp.o.d,"{""file_size"": 2253, ""loc"": 60, ""non_empty_loc"": 51, ""function_count"": 8, ""avg_function_length"": 6.25, ""max_function_length"": 11, ""include_count"": 4, ""template_count"": 0, ""class_count"": 0, ""max_nesting_depth"": 4, ""branch_keyword_count"": 4, ""max_cyclomatic_proxy"": 5}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,852
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:861:96,src/CMakeFiles/Catch2.dir/catch2/internal/catch_singletons.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/internal/catch_singletons.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_singletons.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/internal/catch_singletons.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/internal/catch_singletons.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/internal/catch_singletons.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/internal/catch_singletons.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/internal/catch_singletons.cpp.o,src/CMakeFiles/Catch2.dir/catch2/internal/catch_singletons.cpp.o.d,"{""file_size"": 1005, ""loc"": 36, ""non_empty_loc"": 28, ""function_count"": 3, ""avg_function_length"": 5.333, ""max_function_length"": 7, ""include_count"": 2, ""template_count"": 0, ""class_count"": 0, ""max_nesting_depth"": 3, ""branch_keyword_count"": 2, ""max_cyclomatic_proxy"": 3}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,861
